,title,year,certificate,duration,genre,rating,description,stars,votes,tiers,anger,disgust,fear,joy,neutral,sadness,surprise
9798,Don't F**k with Cats: Hunting an Internet Killer,(2019),TV-MA,66 min,"Documentary, Crime",8.3,"A shocking online video brings together a widespread internet group of animal lovers out for justice. Their target, meanwhile, has more horrors planned.","['Mark Lewis', '| ', '    Stars:', 'Deanna Thompson, ', 'John Green, ', 'Joe Panz, ', 'Luka Magnotta']","1,500",9.0,0.011239785,0.03311831,0.8222823,0.0044712606,0.024422342,0.0057686837,0.09869738
9799,Don't F**k with Cats: Hunting an Internet Killer,(2019),TV-MA,57 min,"Documentary, Crime",8.3,"A new video pushes panic go to the next level, galvanizing the ""internet nerds"" to intensify their own painstaking investigation as police join the hunt.","['Mark Lewis', '| ', '    Stars:', 'Deanna Thompson, ', 'John Green, ', 'Mike Nadeau, ', 'Claudette Hamlin']","1,381",9.0,0.002289663,0.0011991309,0.9855572,0.0011049239,0.0051107192,0.0013185285,0.0034198288
9800,Don't F**k with Cats: Hunting an Internet Killer,(2019),TV-MA,64 min,"Documentary, Crime",8.2,"With the killer's identity - and twisted motives - revealed, the group finds more key clues as the global police manhunt reaches a fever pitch.","['Mark Lewis', '| ', '    Stars:', 'Deanna Thompson, ', 'John Green, ', 'Luka Magnotta, ', 'Henri']","1,350",9.0,0.132065,0.011955994,0.32145423,0.0093617365,0.46602437,0.016601536,0.042536974
9801,Pokémon,(1997– ),TV-Y7-FV,,"Animation, Action, Adventure",7.9,"While Ash travels with his Mother and Professor Oak, Go awaits a special encounter with a legendary Pokemon. Little do these two boys know, their first adventure together is about to begin.","['Sarah Natochenny, ', 'Zeno Robinson, ', 'Ray Chase, ', 'James Carter Cathcart']",124,8.0,0.008847956,0.0034969768,0.029634155,0.2423284,0.67485946,0.0060764593,0.03475655
9802,Hey Duggee,(2014– ),TV-Y,8 min,"Animation, Comedy, Family",,Duggee arranges for the Squirrels to write to some pen pals.,"['Adam Longworth, ', 'Lily-Summer Williams']",,,0.019918205,0.029196916,0.0012963043,0.022482181,0.89522636,0.022257186,0.009622831
9803,Dynasty,(2017–2022),TV-14,42 min,Drama,8.0,Blake's trial continues as Alexis shocks the jury with her testimony; Fallon returns to the courthouse to find her mother has returned.,"['Jeffrey W. Byrd', '| ', '    Stars:', 'Elizabeth Gillies, ', 'Daniella Alonso, ', 'Elaine Hendrix, ', 'Rafael de la Fuente']",425,8.0,0.083319694,0.0075527336,0.44525814,0.011661387,0.022163708,0.009037774,0.4210065
9804,Top Gear,(2002– ),TV-PG,50 min,"Adventure, Comedy, Reality-TV",8.3,Rolling Stones member Ronnie Wood is the Star In A Reasonably Priced Car. The team test the Lexus LS600's automatic parking system. Jeremy squeezes his body into a Peel P50 and drives it ...                See full summary »,"['Brian Klein, ', 'James Bryce, ', 'Phil Churchward', '| ', '    Stars:', 'Jeremy Clarkson, ', 'Richard Hammond, ', 'James May, ', 'Ben Collins']",244,9.0,0.056450326,0.016937623,0.10210691,0.15559697,0.37815234,0.10322246,0.18753342
9805,Avatar: The Last Airbender,(2005–2008),TV-Y7,22 min,"Animation, Action, Adventure",9.1,Zuko makes a decision about his future. Aang reunites with many of his old friends in a full-scale invasion of the Fire Nation capitol to coincide with an eclipse which will remove the Fire Nation's powers.,"['Giancarlo Volpe', '| ', '    Stars:', 'Zach Tyler Eisen, ', 'Mae Whitman, ', 'Jack De Sena, ', 'Michaela Jill Murphy']","3,856",10.0,0.091843136,0.025906725,0.059357107,0.045458164,0.7096221,0.056764938,0.011047823
9806,Jamtara: Sabka Number Ayega,(2020– ),,25 min,Crime,7.1,"The boys adopt Sunny's get-rich-quick strategy. Anas looks to break a story in the paper. As Sunny's confidence grows, Brajesh visits him and Gudiya.","['Soumendra Padhi', '| ', '    Stars:', 'Amit Sial, ', 'Dibyendu Bhattacharya, ', 'Aksha Pardasany, ', 'Sparsh Srivastav']",103,8.0,0.015541162,0.020074956,0.0025089802,0.5559868,0.39222237,0.00524373,0.008421969
9807,Johnny Test,(2005–2014),TV-Y7,23 min,"Animation, Action, Adventure",5.8,Johnny discovers a gap in free candy giving holidays.Mr. Black & Mr. White need the girls' help to build a telekinetic helmet.,"['Larry Jacobs', '| ', '    Stars:', 'James Arnold Taylor, ', 'Louis Chirillo, ', 'Maryke Hendrikse, ', 'Ashleigh Ball']",24,6.0,0.019020312,0.011516342,0.006589209,0.018969074,0.6555508,0.08634042,0.2020139
9808,Brand New Cherry Flavor,(2021),TV-MA,51 min,"Drama, Horror, Mystery",7.2,Sunlit promise - and the darkest danger - lies around each bend when new director Lisa meets a powerful producer. But he wants more than she expects.,"['Arkasha Stevenson', '| ', '    Stars:', 'Rosa Salazar, ', 'Catherine Keener, ', 'Eric Lange, ', 'Jeff Ward']",648,8.0,0.016086217,0.0944354,0.50288814,0.011351295,0.11219834,0.25811392,0.0049266163
9809,Brand New Cherry Flavor,(2021),TV-MA,41 min,"Drama, Horror, Mystery",7.2,"Rocked by a bizarre birth and thirsty for revenge, Lisa commits herself fully to the curse despite hateful visions. Roy unexpectedly steps up to help.","['Gandja Monteiro', '| ', '    Stars:', 'Rosa Salazar, ', 'Catherine Keener, ', 'Eric Lange, ', 'Jeff Ward']",524,8.0,0.21454683,0.040764377,0.11103605,0.0028702226,0.12087109,0.026746972,0.48316446
9810,Explained,(2018– ),TV-MA,,Documentary,7.4,Explained looks at diamonds and how they have come to mean everything from a status symbol to a sparkling sign of everlasting love. Why do diamonds have the meaning that they do? Why are ...                See full summary »,"['Cleo Constantine Abram, ', 'Karen Smit, ', 'Paul Zimnisky, ', 'Rebecca Foerster']",304,8.0,0.07841078,0.013763744,0.042898256,0.18782769,0.39581168,0.03337328,0.24791457
9811,The Flash,(2014–2023),TV-PG,42 min,"Action, Adventure, Drama",7.0,"After months of searching for Sue Dearbon, Ralph gets a lead on her whereabouts and finally comes face to face with his missing client. However, Sue refuses to return home to her family, ...                See full summary »","['Chris Peppe', '| ', '    Stars:', 'Grant Gustin, ', 'Candice Patton, ', 'Danielle Panabaker, ', 'Carlos Valdes']","1,582",7.0,0.20603429,0.010843856,0.041474406,0.029671533,0.042275287,0.65097934,0.018721221
9812,The Flash,(2014–2023),TV-PG,42 min,"Action, Adventure, Drama",7.5,"Feeling overwhelmed with all the changes since Crisis, Barry conducts an experiment that goes awry and puts him directly in Gorilla Grodd's path; Iris works with Eva to escape the Mirrorverse.","['Stefan Pleszczynski', '| ', '    Stars:', 'Grant Gustin, ', 'Candice Patton, ', 'Danielle Panabaker, ', 'Carlos Valdes']","1,574",8.0,0.0105697485,0.0032351015,0.3003075,0.0030827732,0.0067212544,0.002163964,0.6739197
9813,Oni: Thunder God's Tale,(2022– ),TV-Y7,,"Animation, Action, Adventure",,Add a Plot,"[""Daisuke 'Dice' Tsutsumi"", '| ', '    Stars:', 'Anna Akana, ', 'Tantoo Cardinal, ', 'Seth Carr, ', 'Charlet Takahashi Chung']",,,0.014831012,0.0033326647,0.0033610032,0.007689097,0.946936,0.008139871,0.015710289
9814,Bordertown,(2016–2020),TV-MA,56 min,"Crime, Drama, Mystery",7.5,"Over Niko's objections, Kari dives into a series of grisly crimes that yield more echoes of past cases. Janina grows frustrated with her father.","['Juuso Syrjä', '| ', '    Stars:', 'Ville Virtanen, ', 'Matleena Kuusniemi, ', 'Anu Sinisalo, ', 'Lenita Susi']",159,8.0,0.95981425,0.015853599,0.0030242582,0.0008936127,0.013650272,0.0052411896,0.0015228073
9815,Bordertown,(2016–2020),TV-MA,60 min,"Crime, Drama, Mystery",7.1,"As the team races to track down potential victims, Kari scours the country for news of the killer's daughter. A disturbing video captures a new crime.","['Juuso Syrjä', '| ', '    Stars:', 'Ville Virtanen, ', 'Matleena Kuusniemi, ', 'Anu Sinisalo, ', 'Lenita Susi']",174,8.0,0.019876,0.7615933,0.19014284,0.0011661209,0.008376832,0.013003855,0.0058410545
9816,Bordertown,(2016–2020),TV-MA,59 min,"Crime, Drama, Mystery",7.2,"When a man is murdered inside his room at a retirement home, Kari and team question his three very different sons and his much younger girlfriend.","['Jussi Hiltunen', '| ', '    Stars:', 'Ville Virtanen, ', 'Matleena Kuusniemi, ', 'Anu Sinisalo, ', 'Lenita Susi']",158,8.0,0.14967047,0.8090668,0.02558675,0.00040981983,0.0056414315,0.0068687154,0.0027560163
9817,Bordertown,(2016–2020),TV-MA,58 min,"Crime, Drama, Mystery",7.1,"The week's events play out from a different angle, revealing new dynamics within the family. Meanwhile, Kari grapples with his own father issues.","['Jussi Hiltunen', '| ', '    Stars:', 'Ville Virtanen, ', 'Matleena Kuusniemi, ', 'Anu Sinisalo, ', 'Lenita Susi']",152,8.0,0.015169758,0.023102742,0.03473852,0.013910986,0.7050877,0.19206537,0.015924934
9818,Bordertown,(2016–2020),TV-MA,59 min,"Crime, Drama, Mystery",7.0,"After another key figure in the case is found dead, Kari revisits a suspicious tragedy in the family's past. Janina interrogates Jarkko on camera.","['Jussi Hiltunen', '| ', '    Stars:', 'Ville Virtanen, ', 'Matleena Kuusniemi, ', 'Anu Sinisalo, ', 'Lenita Susi']",146,7.0,0.019143373,0.022657612,0.910028,0.0007952556,0.018285885,0.015201585,0.013888305
9819,Bordertown,(2016–2020),TV-MA,60 min,"Crime, Drama, Mystery",7.4,The ritualistic murder of a young swimming instructor draws the team to a conservative religious community teeming with secrets.,"['Marko Mäkilaakso', '| ', '    Stars:', 'Ville Virtanen, ', 'Matleena Kuusniemi, ', 'Anu Sinisalo, ', 'Lenita Susi']",147,8.0,0.019710872,0.96750355,0.00719533,0.00044909882,0.0019941933,0.0027432765,0.00040361367
9820,Bordertown,(2016–2020),TV-MA,60 min,"Crime, Drama, Mystery",7.6,Shocking news and an unsettling encounter stoke tensions in the community. Kari leaps into action after finding Janina's diary.,"['Marko Mäkilaakso', '| ', '    Stars:', 'Ville Virtanen, ', 'Matleena Kuusniemi, ', 'Anu Sinisalo, ', 'Lenita Susi']",149,8.0,0.0016719593,0.0060432614,0.96807015,0.0013410443,0.0072065247,0.0019564547,0.013710535
9821,Bordertown,(2016–2020),TV-MA,57 min,"Crime, Drama, Mystery",7.7,A mysterious outbreak leaves Kari locked down in a hospital ward - just as he and the team brace for the return of Lasse Maasalo.,"['Juuso Syrjä', '| ', '    Stars:', 'Ville Virtanen, ', 'Matleena Kuusniemi, ', 'Anu Sinisalo, ', 'Lenita Susi']",131,8.0,0.006402382,0.008800402,0.8519282,0.001513614,0.08769214,0.0222174,0.021445917
9822,Bordertown,(2016–2020),TV-MA,60 min,"Crime, Drama, Mystery",7.9,"With the city in crisis, Anneli faces an ultimatum, and Kari must decide just how far he's willing to go to stop his nemesis.","['Juuso Syrjä', '| ', '    Stars:', 'Ville Virtanen, ', 'Matleena Kuusniemi, ', 'Anu Sinisalo, ', 'Lenita Susi']",170,8.0,0.17114563,0.020706935,0.6255406,0.0027088507,0.1423626,0.03372715,0.003808242
9823,Sugar Rush Christmas,(2019– ),TV-PG,,Reality-TV,6.5,Add a Plot,"['Liza Koshy, ', 'Hunter March, ', 'Candace Nelson, ', 'Adriano Zumbo']",45,7.0,0.014831012,0.0033326657,0.0033610025,0.007689098,0.946936,0.008139871,0.015710289
9824,Sugar Rush Christmas,(2019– ),TV-PG,,Reality-TV,6.7,Add a Plot,"['Amirah Kassem, ', 'Hunter March, ', 'Candace Nelson, ', 'Adriano Zumbo']",38,7.0,0.014831012,0.0033326647,0.0033610032,0.007689097,0.946936,0.008139871,0.015710289
9825,Sugar Rush Christmas,(2019– ),TV-PG,,Reality-TV,6.5,Add a Plot,"['Hunter March, ', 'Candace Nelson, ', 'Donal Skehan, ', 'Adriano Zumbo']",34,7.0,0.014831012,0.0033326647,0.0033610032,0.007689097,0.946936,0.008139871,0.015710289
9826,Sugar Rush Christmas,(2019– ),TV-PG,,Reality-TV,6.8,"3 rounds: cupcakes-highlight a nut, confections- feature plums, cake- Nutcracker Suite theme featuring the Mouse King and cheese . Guest judge is Jeanine Mason.","['Hunter March, ', 'Jeanine Mason, ', 'Candace Nelson, ', 'Adriano Zumbo']",31,7.0,0.0044296095,0.0024007438,0.000880689,0.82446194,0.10375193,0.009602762,0.054472327
9827,Sugar Rush Christmas,(2019– ),TV-PG,,Reality-TV,6.3,"3 rounds: cupcakes-feature Santa Claus plus two helpers, confections- something that can be dipped (inspiration Santa's milk and cookies), cake- gingerbread cake featuring Santa's workshop. Guest judge is Tiffani Thiessen.","['Hunter March, ', 'Candace Nelson, ', 'Tiffani Thiessen, ', 'Adriano Zumbo']",30,7.0,0.005744135,0.002345047,0.0009475216,0.79663944,0.096659176,0.008707249,0.088957466
9828,Sugar Rush Christmas,(2019– ),TV-PG,,Reality-TV,6.5,"3 rounds: cupcakes-feature a winter activity and cooling flavors, confections- frozen, cake- winter wonderland theme featuring warm ingredients. Guest judge is Meryl Davis.","['Meryl Davis, ', 'Hunter March, ', 'Candace Nelson, ', 'Adriano Zumbo']",29,7.0,0.0032157612,0.0011789516,0.00073458714,0.85079443,0.07976721,0.011421719,0.052887242
9829,Avatar: The Last Airbender,(2005–2008),TV-Y7,25 min,"Animation, Action, Adventure",8.9,"The gang hides out in the Western Air Temple. Zuko tries to convince the gang of his change in heart, but they are very hesitant. Combustion Man/Sparky-Sparky Boom Man attacks again.","['Ethan Spaulding', '| ', '    Stars:', 'Zach Tyler Eisen, ', 'Mae Whitman, ', 'Jack De Sena, ', 'Michaela Jill Murphy']","3,733",9.0,0.0039927834,0.0059581003,0.9242124,0.0024424503,0.051337853,0.0077185645,0.004337894
9830,Hi Score Girl,(2018–2019),TV-PG,25 min,"Animation, Comedy, Romance",7.8,"Akira keeps her impending move to Los Angeles a secret. In Osaka, she and Haruo spend their time on the eve of the tournament in various arcades.","['Yoshinobu Yamakawa', '| ', '    Stars:', 'Kôhei Amasaki, ', 'Sayumi Suzushiro, ', 'Shizuka Itô, ', 'Hiroki Yasumoto']",43,8.0,0.008265329,0.010968521,0.024544962,0.29106104,0.5651876,0.077722,0.022250533
9831,Brand New Cherry Flavor,(2021),TV-MA,36 min,"Drama, Horror, Mystery",7.3,"Lost in Boro's jungle and astonished by her rampaging plant, Lisa gets an unsavory proposition from Lou. First comes a screening - then the screams.","['Gandja Monteiro', '| ', '    Stars:', 'Rosa Salazar, ', 'Catherine Keener, ', 'Eric Lange, ', 'Jeff Ward']",478,8.0,0.014703306,0.30526105,0.28539854,0.007044077,0.037570015,0.008659178,0.34136385
9832,Brand New Cherry Flavor,(2021),TV-MA,47 min,"Drama, Horror, Mystery",7.5,"If a weird door in the floor opens, why not go down it? As chaos reigns, Lou confronts Lisa. Clues to Boro's past materialize. A new opening appears.","['Matt Sobel', '| ', '    Stars:', 'Rosa Salazar, ', 'Catherine Keener, ', 'Eric Lange, ', 'Jeff Ward']",471,8.0,0.076197304,0.027563496,0.27266,0.0042108647,0.54549915,0.009287327,0.06458187
9833,Brand New Cherry Flavor,(2021),TV-MA,40 min,"Drama, Horror, Mystery",7.4,You can't go home again: A wild woman reconnects with her family. Lou finds a frantic Mary and eyes a way to get back at Lisa. The prodigal son returns.,"['Matt Sobel', '| ', '    Stars:', 'Rosa Salazar, ', 'Catherine Keener, ', 'Eric Lange, ', 'Jeff Ward']",430,8.0,0.033262003,0.002041985,0.90320855,0.0026611818,0.036870047,0.009271423,0.012684803
9834,Brand New Cherry Flavor,(2021),TV-MA,41 min,"Drama, Horror, Mystery",7.2,"Mary goes deeper to realize an uncompromising vision. Boro shares her tale. Lisa perks up. Lou pushes for an ending, but will he get the one he wants?","['Jake Schreier', '| ', '    Stars:', 'Rosa Salazar, ', 'Catherine Keener, ', 'Eric Lange, ', 'Jeff Ward']",416,8.0,0.09292499,0.050497644,0.008608419,0.0037273893,0.7303587,0.09450209,0.019380689
9835,Brand New Cherry Flavor,(2021),TV-MA,42 min,"Drama, Horror, Mystery",6.5,"Lisa tries to finally get answers. She's made a lot of enemies on her way to the top, and she still has scores to settle. Who will make it out alive?","['Nick Antosca', '| ', '    Stars:', 'Rosa Salazar, ', 'Catherine Keener, ', 'Eric Lange, ', 'Jeff Ward']",463,7.0,0.044502173,0.016821211,0.0022928033,0.0036108962,0.9023699,0.020060169,0.01034274
9836,Brand New Cherry Flavor,(2021),TV-MA,44 min,"Drama, Horror, Mystery",7.3,"A desperate Lisa kisses the toad, but blood-sex magic holds the key. Lou and Jonathan have a moment. A savage spirit accomplishes the impossible.","['Jake Schreier', '| ', '    Stars:', 'Rosa Salazar, ', 'Catherine Keener, ', 'Eric Lange, ', 'Jeff Ward']",405,8.0,0.9064434,0.056263108,0.010466638,0.00096024846,0.019816292,0.0041687577,0.0018815707
9837,Virgin River,(2019– ),TV-14,45 min,"Drama, Romance",7.6,Mel grapples with how to honour Mark ahead of the anniversary of his death. Jack's stress leads him to bad decisions. Hope apologises with pie.,"['Martin Wood', '| ', '    Stars:', 'Alexandra Breckenridge, ', 'Martin Henderson, ', 'Colin Lawrence, ', 'Benjamin Hollingsworth']",383,8.0,0.00828067,0.011248497,0.0033667565,0.0065231584,0.09640887,0.8679155,0.0062565356
9838,Virgin River,(2019– ),TV-14,40 min,"Drama, Romance",7.5,"When police find a body in the woods, Preacher worries about the implications. Charmaine and Jack work on a birth plan with Mel.","['Tim Matheson', '| ', '    Stars:', 'Alexandra Breckenridge, ', 'Martin Henderson, ', 'Colin Lawrence, ', 'Benjamin Hollingsworth']",390,8.0,0.009261848,0.023436394,0.9286288,0.0011062055,0.016835894,0.015896808,0.0048339753
9839,Virgin River,(2019– ),TV-14,41 min,"Drama, Romance",7.6,"While Jack helps Mike zero in on Calvin, Mel and Doc investigate a mysterious outbreak that could be related to food poisoning. Hope learns a secret.","['Tim Matheson', '| ', '    Stars:', 'Alexandra Breckenridge, ', 'Martin Henderson, ', 'Colin Lawrence, ', 'Benjamin Hollingsworth']",376,8.0,0.014375574,0.047048785,0.32617712,0.005522805,0.5553957,0.024563905,0.02691607
9840,Virgin River,(2019– ),TV-14,44 min,"Drama, Romance",7.9,"Mel searches desperately for Jack, who has stumbled upon disturbing news. Jamie makes Preacher an enticing job offer. Hope questions Doc's loyalty.","['Martin Wood', '| ', '    Stars:', 'Alexandra Breckenridge, ', 'Martin Henderson, ', 'Colin Lawrence, ', 'Benjamin Hollingsworth']",402,8.0,0.010317199,0.028223168,0.8357287,0.002973682,0.08909973,0.018997394,0.014660141
9841,Virgin River,(2019– ),TV-14,45 min,"Drama, Romance",8.2,Mel tracks down Brady to find out more about Spencer. Hope answers Doc's question. Preacher makes a life-changing decision.,"['Martin Wood', '| ', '    Stars:', 'Alexandra Breckenridge, ', 'Martin Henderson, ', 'Colin Lawrence, ', 'Benjamin Hollingsworth']",485,9.0,0.005043431,0.0012921374,0.0052455193,0.43568954,0.4799742,0.01683237,0.055922847
9842,Hollywood Insider,(2018– ),,,Talk-Show,,Behind the scenes of The Irishman.,"['Bobby Cannavale, ', 'Robert De Niro, ', 'Al Pacino, ', 'Joe Pesci']",,,0.009575098,0.9159594,0.033245713,0.009019476,0.012298925,0.018078962,0.0018224536
9843,Hollywood Insider,(2018– ),,,Talk-Show,,Reactions at premiere of The Irishman.,"['Pritan Ambroase', '| ', '    Stars:', 'Robert De Niro, ', 'Bo Dietl, ', 'Harvey Keitel, ', 'Sebastian Maniscalco']",,,0.009777898,0.035148297,0.0109631205,0.9091185,0.0088376645,0.0035758333,0.022578698
9844,The Confession Killer,(2019),TV-14,45 min,"Documentary, Crime",7.2,"The hunt for two missing women leads authorities to Henry Lee Lucas. In court, he drops a bombshell, setting off a media circus and riveting a nation.","['Robert Kenner, ', 'Taki Oldham', '| ', '    Stars:', 'Henry Lee Lucas, ', 'Phil Ryan, ', 'Kate Rich, ', 'Frieda Lorraine Powell']",375,8.0,0.037317764,0.01347843,0.037960343,0.089657925,0.5653683,0.028655933,0.22756137
9845,The Confession Killer,(2019),TV-14,50 min,"Documentary, Crime",7.4,"At Georgetown, Lucas regales visiting officers with stories to clear murder cases. But one Lubbock family will do their own police work to refute him.","['Robert Kenner, ', 'Taki Oldham', '| ', '    Stars:', 'Henry Lee Lucas, ', 'Joyce Lemons, ', 'Debbie Williamson, ', 'Liz Flatt']",341,8.0,0.16609928,0.2428999,0.0064271092,0.0019542144,0.55186534,0.026845554,0.0039086803
9846,The Confession Killer,(2019),TV-14,49 min,"Documentary, Crime",7.5,"Suspicions about Lucas's confessions crescendo as a front-page investigative story hits the newsstands, and an ambitious DA takes on the Texas Rangers.","['Robert Kenner, ', 'Taki Oldham', '| ', '    Stars:', 'Henry Lee Lucas, ', 'Linda Erwin, ', 'Vic Feazell, ', 'Bob Prince']",321,8.0,0.07034312,0.12144992,0.54129654,0.012429108,0.1967812,0.04255488,0.015145195
9847,The Confession Killer,(2019),TV-14,46 min,"Documentary, Crime",7.6,"As families long for closure, the manipulation continues. Years later, on death row, Lucas steps up the fight for his life. But the lies don't stop.","['Robert Kenner, ', 'Taki Oldham', '| ', '    Stars:', 'Henry Lee Lucas, ', 'Ninfa Sheppard Lambert, ', 'Clemmie Schroeder, ', 'George W. Bush']",304,8.0,0.2030535,0.17187436,0.021032428,0.0022454162,0.34508634,0.2542414,0.0024665582
9848,The Confession Killer,(2019),TV-14,50 min,"Documentary, Crime",7.5,DNA testing and a close examination of the evidence reveal the truth about Lucas - and the officers who let the real killers get away with murder.,"['Robert Kenner, ', 'Taki Oldham', '| ', '    Stars:', 'Henry Lee Lucas, ', 'Nan Cuba, ', 'Rita Salazar, ', 'Michael Jarrett']",295,8.0,0.39805603,0.34544948,0.018788012,0.005817419,0.20971556,0.019543683,0.002629787
9849,Top Gear,(2002– ),TV-PG,52 min,"Adventure, Comedy, Reality-TV",9.1,"Jeremy, James and Richard each buy a used two-wheel drive car for £1500 and drive it for 1,000 miles (1,600 kilometres) across Botswana from the Zimbabwe border across the Makgadikgadi salt...                See full summary »","['James Bryce', '| ', '    Stars:', 'Jeremy Clarkson, ', 'Richard Hammond, ', 'James May, ', 'The Stig']",630,10.0,0.09673633,0.013414744,0.16372626,0.18495166,0.26958424,0.10178045,0.16980627
9850,Lupin,(2021– ),TV-MA,47 min,"Action, Crime, Drama",7.8,"Years after a tragic injustice involving his father, Assane seeks to settle a score, and a debt, by stealing a diamond necklace. However, the heist takes an unexpected turn.","['Louis Leterrier', '| ', '    Stars:', 'Omar Sy, ', 'Ludivine Sagnier, ', 'Clotilde Hesme, ', 'Nicole Garcia']","3,771",8.0,0.097965226,0.0085464055,0.07498311,0.039502352,0.06658448,0.57004434,0.14237408
9851,Chocolate,(2019–2020),,,"Drama, Romance",8.1,"Just before his life is turned upside down, Lee Gang gives a warm meal to a starving Moon Cha Yeong. Years later, she thinks she recognizes him. (Source: Netflix)","['Lee Hyeong-min', '| ', '    Stars:', 'Ha Ji-Won, ', 'Yoon Kyesang, ', 'Seung-jo Jang, ', 'Jin-Woong Min']",22,9.0,0.018031402,0.051861838,0.0046174508,0.013085931,0.84907204,0.031118818,0.032212473
9852,Chocolate,(2019–2020),,,"Drama, Romance",7.8,"Kang fights for survival. Kwon Min Seong falls for Cha Yeong, whose dumpling soup is so delicious, he longs for it even after their eventual breakup. (Source: Netflix)","['Lee Hyeong-min', '| ', '    Stars:', 'Ha Ji-Won, ', 'Yoon Kyesang, ', 'Seung-jo Jang, ', 'Jin-Woong Min']",19,8.0,0.010551862,0.048188087,0.001779306,0.095290475,0.8136144,0.026733603,0.0038421617
9853,Chocolate,(2019–2020),,,"Drama, Romance",8.2,"When Kang shows up in Greece, Cha Yeong learns about Min Seong, and heads back to Korea to make him the soup he craves. (Source: Netflix)","['Lee Hyeong-min', '| ', '    Stars:', 'Ha Ji-Won, ', 'Yoon Kyesang, ', 'Seung-jo Jang, ', 'Jin-Woong Min']",13,9.0,0.008905385,0.052304193,0.0030440043,0.08512919,0.83455545,0.0072751925,0.008786673
9854,Chocolate,(2019–2020),,,"Drama, Romance",8.3,"In the immediate aftermath of an accident, Kang makes a choice that later costs him. Cha Yeong helps out Han Sun Ae and the hospice. (Source: Netflix)","['Lee Hyeong-min', '| ', '    Stars:', 'Ha Ji-Won, ', 'Yoon Kyesang, ', 'Seung-jo Jang, ', 'Jin-Woong Min']",15,9.0,0.005250378,0.014646348,0.07667173,0.009500421,0.10896388,0.7775407,0.007426545
9855,Chocolate,(2019–2020),,,"Drama, Romance",8.2,"Kang begins his new job at the hospice, while Cha Yeong deals with a persistent patient who asks her to take him out for black bean noodles. (Source: Netflix)","['Lee Hyeong-min', '| ', '    Stars:', 'Ha Ji-Won, ', 'Yoon Kyesang, ', 'Seung-jo Jang, ', 'Jin-Woong Min']",14,9.0,0.03967769,0.17996407,0.025544588,0.044063017,0.66967845,0.031070124,0.010002181
9856,Chocolate,(2019–2020),,,"Drama, Romance",8.5,A young patient on his way to deliver a birthday gift to his mother gets a ride from Kang. Cha Yeong fulfills a favor for Lee Joon. (Source: Netflix),"['Lee Hyeong-min', '| ', '    Stars:', 'Ha Ji-Won, ', 'Yoon Kyesang, ', 'Seung-jo Jang, ', 'Jin-Woong Min']",14,9.0,0.015072086,0.010834871,0.0010094733,0.33641204,0.564291,0.006075104,0.06630537
9857,Chocolate,(2019–2020),,,"Drama, Romance",8.0,"Cha Yeong is mortified when Moon Tae Hyun embarrasses her in front of Kang. At Kim Hui Ju's request, Joon meets her by a lake near the hospice. (Source: Netflix)","['Lee Hyeong-min', '| ', '    Stars:', 'Ha Ji-Won, ', 'Yoon Kyesang, ', 'Seung-jo Jang, ', 'Jin-Woong Min']",14,8.0,0.014427135,0.8573375,0.007674344,0.0013800963,0.029462181,0.08726179,0.0024569307
9858,Chocolate,(2019–2020),,,"Drama, Romance",8.0,Things go awry for Cha Yeong after she treks up the mountain to pick berries. Ji Yong has an unearthly explanation for his illness. (Source: Netflix),"['Lee Hyeong-min', '| ', '    Stars:', 'Ha Ji-Won, ', 'Yoon Kyesang, ', 'Seung-jo Jang, ', 'Jin-Woong Min']",14,8.0,0.014182914,0.039518524,0.53055626,0.0039157444,0.038900748,0.3211292,0.05179664
9859,Riverdale,(2017– ),TV-14,42 min,"Crime, Drama, Mystery",7.0,"In the competitive heat of Quiz Show fever, Betty butts heads with Brett; Archie gets Frank a job at Andrew's Construction; Veronica and Cheryl team up for an unlikely business venture.","['Chell Stephen', '| ', '    Stars:', 'K.J. Apa, ', 'Lili Reinhart, ', 'Camila Mendes, ', 'Cole Sprouse']",779,7.0,0.112786666,0.0094868345,0.026823374,0.083324656,0.5701026,0.07281145,0.12466447
9860,The Bonfire of Destiny,(2019),TV-MA,53 min,"Drama, History",7.6,"Arrested by Hennion, Adrienne learns about her husband's dark past. Rose still refuses to have an abortion, which puts her and Mrs. Huchon in great danger of retribution from Henri de la ...                See full summary »","['Alexandre Laurent', '| ', '    Stars:', 'Audrey Fleurot, ', 'Julie De Bona, ', 'Camille Lou, ', 'Gilbert Melki']",112,8.0,0.7569651,0.0071953065,0.07569478,0.010744026,0.008157251,0.13716535,0.0040781465
9861,The Bonfire of Destiny,(2019),TV-MA,48 min,"Drama, History",7.5,Rose pays a high price for her attempt to make it look like Henri de la Trémoille is the father of her child. Alice finds out that her father is going to be blamed for starting the fire at ...                See full summary »,"['Alexandre Laurent', '| ', '    Stars:', 'Audrey Fleurot, ', 'Julie De Bona, ', 'Camille Lou, ', 'Gilbert Melki']",110,8.0,0.38791746,0.01431707,0.07729277,0.020427965,0.030552886,0.44898468,0.020507162
